Timestamp,Line,Event_Type,Downtime_Hours,Output_Units,Good_Units,Operator,Shift
2024-08-12 03:51:00,T2,Breakdown,0.0,9745,9247,Ben,Day
2024-02-07 12:27:00,T1,No issue,0.0,1006,909,Asha,Night
2024-08-26 19:53:00,L8,Breakdown,1.0,4809,4736,Ben,Day
2024-05-27 04:58:00,L9,No issue,0.0,8108,6929,Asha,Day
2024-12-25 00:48:00,T2,Breakdown,0.0,386,361,Asha,Day
2024-05-21 08:37:00,P1,No issue,0.0,5258,5185,Ben,Night
2024-07-09 11:10:00,T2,No issue,0.0,9783,8965,Asha,Night
2024-06-12 18:51:00,L9,No issue,0.0,1113,966,Evan,Night
2024-10-02 23:20:00,T1,Quality stop,1.0,430,407,Ben,Night
2024-02-23 12:24:00,T2,Changeover,1.0,2003,1758,Asha,Night
2024-12-01 00:17:00,L8,Breakdown,0.0,4867,4155,Chen,Night
2024-11-21 10:50:00,T2,Breakdown,1.0,4357,4186,Asha,Night
2024-11-10 15:45:00,T2,PM,1.0,9252,9206,Diya,Day
2024-07-02 12:10:00,P1,No issue,0.0,6604,5640,Evan,Day
2024-04-09 17:45:00,T2,Breakdown,2.0,4227,3862,Chen,Day
2024-09-25 12:45:00,T2,PM,0.0,10879,10780,Unknown,Day
2024-11-23 10:02:00,T2,No issue,0.0,9596,8703,Diya,Night
2024-09-30 01:02:00,L9,No issue,0.0,4865,4758,Chen,Day
2024-01-25 06:34:00,T2,Breakdown,2.0,9413,8171,Chen,Day
2024-07-27 23:38:00,L8,No issue,0.0,10502,9231,Unknown,Night
2024-04-11 03:23:00,T1,Quality stop,0.0,2838,2794,Asha,Day
2024-04-18 06:55:00,T2,Breakdown,2.0,8822,7794,Diya,Day
2024-08-23 06:50:00,T1,No issue,0.0,6158,6040,Ben,Night
2024-11-10 17:46:00,L8,No issue,0.0,5228,5225,Ben,Night
2024-04-13 08:22:00,T1,Changeover,1.0,5046,4854,Evan,Night
2024-10-25 02:59:00,T1,Quality stop,2.0,618,600,Asha,Day
2024-09-26 20:53:00,T1,Breakdown,0.0,8856,8674,Asha,Night
2024-02-04 21:24:00,T1,Breakdown,0.0,8822,7952,Evan,Day
2024-02-10 10:52:00,T2,No issue,0.0,8423,7824,Evan,Day
2024-06-11 13:13:00,T2,PM,0.0,2391,2166,Asha,Day
2024-07-25 01:23:00,T2,Quality stop,0.0,5939,5448,Asha,Day
2024-12-07 08:11:00,L9,No issue,0.0,3229,2761,Unknown,Day
2024-07-25 22:26:00,T1,No issue,0.0,7317,7046,Diya,Night
2024-09-24 17:33:00,T2,Changeover,1.0,5713,5603,Asha,Day
2024-10-22 22:47:00,T2,No issue,0.0,5404,4695,Asha,Night
2024-07-17 02:59:00,T2,No issue,0.0,11223,10936,Evan,Day
2024-03-19 02:20:00,P1,Changeover,0.0,3251,2967,Ben,Day
2024-08-01 12:11:00,T2,Changeover,1.0,3741,3270,Evan,Day
2024-02-09 00:52:00,T1,Quality stop,3.0,6352,5789,Asha,Night
2024-10-26 02:36:00,L9,PM,1.0,2848,2561,Evan,Day
2024-01-27 19:42:00,P1,No issue,0.0,5304,4583,Diya,Night
2024-07-14 01:13:00,L9,Breakdown,2.0,331,286,Chen,Day
2024-01-12 15:40:00,P1,No issue,0.0,1313,1157,Unknown,Day
2024-02-01 18:08:00,L8,Breakdown,1.0,6052,5418,Diya,Day
2024-03-22 02:41:00,P1,PM,2.0,899,845,Chen,Day
2024-05-08 14:02:00,T1,No issue,0.0,3883,3520,Evan,Night
2024-05-18 14:06:00,P1,Breakdown,0.0,1213,1175,Ben,Day
2024-10-20 09:32:00,L8,PM,1.0,3363,3235,Diya,Day
2024-09-15 08:24:00,T2,Changeover,0.0,196,194,Ben,Day
2024-01-31 18:13:00,L8,Breakdown,0.0,9606,8632,Asha,Day
2024-01-07 07:29:00,P1,No issue,0.0,8056,7798,Evan,Day
2024-02-01 16:58:00,T2,No issue,0.0,1492,1377,Evan,Night
2024-08-09 20:05:00,L8,Quality stop,1.0,1542,1485,Asha,Day
2024-01-29 05:10:00,L8,No issue,0.0,9338,9112,Ben,Night
2024-09-13 05:59:00,T2,Quality stop,1.0,2185,2036,Diya,Day
2024-02-04 04:25:00,T1,No issue,0.0,4600,4137,Evan,Day
2024-11-28 09:54:00,L9,No issue,0.0,11868,11761,Evan,Day
2024-07-03 08:24:00,T2,No issue,0.0,4858,4289,Evan,Day
2024-03-17 21:32:00,P1,No issue,0.0,4057,3645,Chen,Day
2024-01-10 10:11:00,L9,Breakdown,1.0,10683,10435,Chen,Day
2024-09-29 21:28:00,L9,No issue,0.0,6071,5830,Ben,Night
2024-05-11 09:43:00,T1,Changeover,1.0,288,250,Chen,Day
2024-02-21 16:20:00,P1,Changeover,0.0,9561,8310,Unknown,Day
2024-09-17 06:01:00,L8,Changeover,0.0,9904,8934,Chen,Day
2024-07-20 11:49:00,P1,PM,0.0,992,932,Asha,Day
2024-08-05 21:20:00,P1,Changeover,1.0,9354,9255,Diya,Night
2024-08-29 17:54:00,T2,Breakdown,4.0,1677,1463,Ben,Day
2024-11-16 02:36:00,T1,No issue,0.0,1930,1642,Chen,Day
2024-10-02 23:55:00,T2,No issue,0.0,2489,2474,Ben,Night
2024-12-30 08:31:00,T1,Breakdown,0.0,8665,8107,Evan,Day
2024-07-15 05:32:00,T2,No issue,0.0,3659,3281,Ben,Night
2024-03-06 22:58:00,L8,Breakdown,1.0,7336,6309,Asha,Day
2024-08-16 15:37:00,P1,No issue,0.0,4075,3966,Chen,Night
2024-02-08 16:31:00,P1,Changeover,0.0,1164,1111,Ben,Night
2024-11-05 17:27:00,L9,Breakdown,3.0,2587,2493,Diya,Night
2024-07-01 01:01:00,P1,Breakdown,2.0,9792,8523,Chen,Day
2024-03-03 05:45:00,L8,PM,0.0,4594,4373,Ben,Day
2024-10-12 09:40:00,L9,Breakdown,1.0,5382,5176,Evan,Day
2024-03-19 03:37:00,L8,No issue,0.0,3743,3472,Evan,Night
2024-03-08 18:57:00,L9,Quality stop,0.0,9139,7823,Chen,Day
2024-11-17 15:33:00,L8,PM,1.0,7391,6588,Ben,Night
2024-02-28 16:01:00,P1,No issue,0.0,7504,6932,Asha,Day
2024-12-10 05:00:00,T1,No issue,0.0,6282,6112,Asha,Day
2024-05-17 15:23:00,T1,No issue,0.0,3171,3103,Asha,Night
2024-04-26 09:45:00,T2,Changeover,1.0,2141,1925,Diya,Day
2024-01-22 17:14:00,P1,Quality stop,0.0,4410,4058,Ben,Night
2024-12-08 17:23:00,L9,No issue,0.0,9867,9296,Asha,Night
2024-01-24 12:01:00,P1,PM,1.0,8506,8379,Ben,Day
2024-12-15 02:58:00,L9,Changeover,0.0,1424,1303,Ben,Night
2024-09-30 20:57:00,T1,No issue,0.0,10940,10346,Chen,Day
2024-12-04 07:45:00,L9,Breakdown,1.0,2428,2130,Evan,Night
2024-03-04 08:04:00,T2,No issue,0.0,3496,3474,Asha,Night
2024-10-05 07:30:00,L9,Quality stop,0.0,5606,5402,Unknown,Night
2024-01-07 07:59:00,L9,No issue,0.0,10825,10139,Ben,Night
2024-06-05 13:37:00,T2,No issue,0.0,8672,8668,Ben,Night
2024-05-10 23:18:00,L8,No issue,0.0,1039,940,Chen,Day
2024-06-05 14:13:00,L8,No issue,0.0,6287,5855,Asha,Day
2024-09-23 13:39:00,L8,PM,1.0,10202,8906,Ben,Day
2024-05-30 04:14:00,L8,Quality stop,2.0,7911,7571,Chen,Night
2024-08-20 17:07:00,L9,PM,0.0,10044,9633,Unknown,Night
2024-09-07 11:06:00,L9,No issue,0.0,9528,8928,Ben,Day
2024-02-26 17:59:00,L8,PM,3.0,11196,10866,Ben,Day
2024-06-12 04:03:00,P1,No issue,0.0,2033,2019,Evan,Night
2024-07-16 18:14:00,L9,PM,3.0,1297,1267,Unknown,Day
2024-08-12 03:47:00,T2,Changeover,1.0,5452,4668,Asha,Day
2024-07-31 03:09:00,P1,No issue,0.0,7554,6447,Ben,Night
2024-11-14 09:46:00,T1,Breakdown,0.0,9235,8243,Ben,Day
2024-11-06 10:10:00,T2,Breakdown,3.0,6770,6263,Ben,Day
2024-06-26 03:40:00,T1,Breakdown,2.0,11923,11660,Diya,Night
2024-10-03 15:25:00,P1,PM,0.0,339,330,Asha,Day
2024-08-08 14:49:00,P1,PM,0.0,4591,3930,Ben,Night
2024-09-04 14:48:00,L9,Quality stop,0.0,9638,8580,Ben,Day
2024-10-23 16:57:00,L8,PM,1.0,4356,4124,Diya,Night
2024-01-30 22:43:00,L8,No issue,0.0,396,338,Chen,Day
2024-10-26 00:24:00,P1,Changeover,2.0,11993,10376,Diya,Night
2024-12-24 16:15:00,T1,No issue,0.0,920,871,Asha,Day
2024-03-12 18:16:00,T2,No issue,0.0,612,568,Ben,Night
2024-05-17 01:52:00,T2,PM,2.0,10989,10011,Ben,Night
2024-08-15 03:02:00,T1,No issue,0.0,8384,7561,Evan,Night
2024-06-23 10:24:00,L8,Breakdown,0.0,4084,3579,Evan,Night
2024-05-17 02:42:00,L8,PM,1.0,11273,10699,Asha,Night
2024-05-23 12:40:00,L9,Breakdown,0.0,1002,885,Evan,Day
2024-05-31 11:09:00,T1,Quality stop,2.0,1350,1349,Diya,Day
2024-02-03 23:08:00,T1,Breakdown,1.0,11633,10661,Unknown,Day
2024-01-09 09:37:00,T1,Quality stop,1.0,629,558,Ben,Day
2024-08-06 13:09:00,P1,Changeover,4.0,2645,2378,Asha,Night
2024-10-30 08:45:00,T2,Quality stop,1.0,6161,5894,Asha,Day
2024-08-12 17:19:00,L8,Breakdown,1.0,8100,7830,Chen,Day
2024-07-09 22:06:00,L9,No issue,0.0,7017,6531,Chen,Night
2024-07-07 09:22:00,T2,No issue,0.0,5569,5132,Ben,Night
2024-01-21 15:26:00,L8,No issue,0.0,11948,11220,Evan,Night
2024-04-15 19:02:00,L9,PM,1.0,11799,10973,Ben,Day
2024-12-08 16:28:00,T2,No issue,0.0,3571,3414,Unknown,Day
2024-09-12 13:40:00,L8,Breakdown,0.0,2291,2258,Asha,Day
2024-02-27 20:40:00,L8,PM,3.0,2471,2460,Diya,Day
2024-12-19 12:32:00,T1,No issue,0.0,7970,6871,Diya,Day
2024-05-01 20:04:00,P1,No issue,0.0,806,778,Diya,Day
2024-11-06 10:35:00,P1,No issue,0.0,8398,8341,Asha,Night
2024-08-07 20:27:00,L9,Breakdown,1.0,10160,9825,Asha,Day
2024-06-07 20:18:00,L9,Quality stop,0.0,4051,3859,Asha,Day
2024-11-24 07:31:00,T2,Quality stop,1.0,7905,6888,Asha,Day
2024-07-29 04:46:00,P1,PM,0.0,3407,3391,Ben,Day
2024-06-08 05:26:00,L8,No issue,0.0,4070,3574,Chen,Night
2024-10-19 15:35:00,L8,Breakdown,0.0,8642,7536,Diya,Night
2024-06-22 00:47:00,T1,Breakdown,4.0,9607,8953,Asha,Night
2024-08-05 14:52:00,T2,Changeover,0.0,758,748,Ben,Night
2024-10-03 20:19:00,P1,Breakdown,0.0,9154,8554,Diya,Night
2024-09-14 08:54:00,P1,No issue,0.0,6507,6174,Ben,Night
2024-06-02 20:45:00,T1,No issue,0.0,3400,2999,Chen,Day
2024-02-19 23:33:00,P1,No issue,0.0,2986,2949,Ben,Night
2024-03-06 08:50:00,P1,Breakdown,0.0,9845,8815,Diya,Day
2024-03-30 17:04:00,L9,No issue,0.0,3974,3915,Chen,Day
2024-04-07 04:51:00,L8,No issue,0.0,5525,5104,Asha,Night
2024-12-11 21:12:00,L8,PM,0.0,7533,7151,Asha,Night
2024-07-30 21:55:00,T2,Breakdown,1.0,8553,8106,Diya,Night
2024-02-28 03:33:00,P1,Breakdown,1.0,2840,2664,Evan,Day
2024-08-05 14:56:00,T2,No issue,0.0,3448,3283,Chen,Night
2024-07-24 11:21:00,T1,No issue,0.0,4938,4262,Asha,Night
2024-11-15 20:51:00,P1,No issue,0.0,1071,991,Chen,Night
2024-09-06 02:32:00,T2,No issue,0.0,8344,7851,Evan,Night
2024-07-10 02:43:00,P1,Breakdown,1.0,10842,9641,Chen,Night
2024-07-02 18:14:00,T1,No issue,0.0,10877,10056,Chen,Night
2024-02-15 23:32:00,L9,Breakdown,2.0,7390,6638,Ben,Day
2024-06-26 02:27:00,P1,Breakdown,1.0,3798,3472,Asha,Night
2024-04-17 07:23:00,P1,No issue,0.0,9683,9073,Asha,Day
2024-01-10 17:22:00,P1,PM,0.0,8250,8208,Evan,Day
2024-03-17 11:55:00,P1,PM,1.0,4897,4428,Ben,Day
2024-01-12 18:21:00,P1,No issue,0.0,3352,2945,Diya,Day
2024-04-19 11:03:00,T1,No issue,0.0,6618,6482,Chen,Night
2024-08-10 06:12:00,P1,No issue,0.0,7830,7086,Asha,Day
2024-10-22 19:54:00,T1,PM,0.0,7985,7891,Unknown,Night
2024-10-18 16:55:00,L9,PM,0.0,2103,1859,Diya,Day
2024-08-01 14:12:00,P1,Quality stop,1.0,11203,10602,Chen,Day
2024-12-25 16:29:00,P1,No issue,0.0,10834,10106,Asha,Night
2024-01-07 07:22:00,T2,No issue,0.0,4450,4205,Ben,Night
2024-12-02 03:46:00,T2,Breakdown,0.0,11096,10615,Diya,Night
2024-01-09 03:21:00,P1,PM,0.0,11759,10661,Asha,Day
2024-11-10 16:36:00,L9,No issue,0.0,4710,4660,Diya,Day
2024-05-13 12:32:00,P1,No issue,0.0,192,169,Ben,Day
2024-08-07 14:06:00,P1,PM,2.0,5230,4484,Asha,Day
2024-04-10 05:45:00,P1,PM,0.0,6888,6333,Chen,Day
2024-02-21 16:05:00,P1,Breakdown,3.0,335,289,Diya,Night
2024-03-13 00:33:00,L8,No issue,0.0,6775,6588,Asha,Night
2024-02-13 20:01:00,P1,Breakdown,0.0,4659,4504,Chen,Day
2024-05-03 16:17:00,T2,Changeover,0.0,6029,5383,Asha,Night
2024-05-30 20:07:00,L8,No issue,0.0,11447,11252,Ben,Day
2024-11-17 20:20:00,L8,Changeover,2.0,4999,4409,Asha,Day
2024-06-03 07:15:00,P1,No issue,0.0,6432,5967,Ben,Day
2024-08-28 19:11:00,L8,No issue,0.0,5881,5037,Evan,Night
2024-04-07 12:12:00,L8,PM,1.0,1989,1785,Chen,Day
2024-09-07 11:39:00,T2,No issue,0.0,1524,1382,Chen,Day
2024-08-29 14:53:00,L8,Breakdown,0.0,10373,9629,Diya,Day
2024-06-23 05:00:00,L8,No issue,0.0,8676,8676,Asha,Day
2024-08-12 11:53:00,L8,PM,0.0,11530,10366,Evan,Day
2024-08-23 10:44:00,L9,Breakdown,1.0,6323,5719,Unknown,Day
2024-08-01 09:02:00,P1,Quality stop,2.0,9085,8416,Chen,Night
2024-08-05 03:53:00,L8,Changeover,0.0,7094,6480,Evan,Day
2024-07-28 07:56:00,L8,Breakdown,1.0,11621,10197,Ben,Day
2024-05-14 09:12:00,T2,Breakdown,0.0,11224,10000,Asha,Night
2024-02-13 22:16:00,P1,No issue,0.0,1741,1490,Evan,Night
2024-05-05 20:13:00,P1,PM,2.0,6666,6454,Ben,Day
2024-02-24 01:40:00,T2,No issue,0.0,5837,5370,Asha,Night
2024-11-02 21:59:00,L9,Changeover,4.0,4427,3801,Asha,Night
2024-10-08 06:22:00,T1,No issue,0.0,3380,3221,Asha,Day
2024-04-08 00:02:00,L9,Breakdown,1.0,3102,2813,Asha,Night
2024-02-22 05:10:00,P1,No issue,0.0,10653,9357,Asha,Night
2024-01-06 22:03:00,L8,No issue,0.0,8335,7985,Chen,Day
2024-09-03 20:18:00,T2,Breakdown,4.0,1633,1495,Asha,Day
2024-12-12 23:45:00,L9,Quality stop,0.0,1150,1010,Diya,Day
2024-04-01 15:26:00,L9,PM,1.0,3422,3201,Asha,Night
2024-02-06 22:59:00,L9,No issue,0.0,3713,3620,Ben,Day
2024-07-07 06:06:00,L9,Breakdown,1.0,10874,9535,Ben,Night
2024-08-26 14:15:00,T1,No issue,0.0,6757,6598,Chen,Day
2024-10-30 22:47:00,P1,Quality stop,0.0,11838,11255,Ben,Day
2024-08-30 03:31:00,L8,Breakdown,2.0,11920,11357,Ben,Night
2024-02-02 17:44:00,L9,Breakdown,2.0,4616,4298,Asha,Night
2024-04-01 04:41:00,L9,Quality stop,0.0,8716,7417,Evan,Day
2024-12-22 15:33:00,T1,No issue,0.0,5725,5620,Diya,Day
2024-05-30 11:02:00,T1,Breakdown,4.0,5993,5338,Diya,Night
2024-04-11 21:47:00,L8,Breakdown,0.0,5156,4737,Ben,Day
2024-06-07 01:23:00,P1,Changeover,1.0,2172,1911,Evan,Day
2024-01-02 08:26:00,P1,No issue,0.0,8069,6858,Unknown,Night
2024-04-30 09:00:00,P1,PM,1.0,9334,9315,Ben,Day
2024-09-20 13:06:00,T1,Quality stop,0.0,4344,3859,Chen,Day
2024-10-19 11:37:00,T1,Breakdown,0.0,2751,2595,Chen,Night
2024-06-29 22:35:00,P1,Quality stop,1.0,7661,6938,Ben,Day
2024-07-24 14:34:00,T2,Breakdown,1.0,2642,2406,Diya,Night
2024-08-27 23:45:00,L9,No issue,0.0,10564,10184,Diya,Day
2024-04-02 01:25:00,T2,PM,1.0,5812,5360,Asha,Night
2024-05-08 02:17:00,L8,Breakdown,1.0,9044,8905,Diya,Day
2024-06-30 17:36:00,L9,No issue,0.0,6576,6470,Diya,Day
2024-03-28 14:21:00,L9,No issue,0.0,1111,1012,Asha,Day
2024-09-07 19:01:00,L8,No issue,0.0,4972,4560,Asha,Night
2024-01-29 18:17:00,T1,Breakdown,0.0,3346,2854,Ben,Night
2024-01-04 13:15:00,T2,Quality stop,0.0,10053,9284,Ben,Day
2024-06-10 04:47:00,T2,No issue,0.0,6140,5530,Diya,Night
2024-05-07 20:17:00,L9,Breakdown,4.0,11688,11201,Chen,Day
2024-06-08 20:28:00,T1,No issue,0.0,1247,1201,Ben,Night
2024-10-18 07:55:00,T2,Breakdown,1.0,7308,6294,Chen,Day
2024-02-04 22:21:00,P1,Quality stop,0.0,741,646,Chen,Night
2024-03-23 00:24:00,L8,Breakdown,0.0,4700,4679,Chen,Night
2024-10-10 10:30:00,T1,No issue,0.0,11260,11053,Unknown,Night
2024-12-21 05:14:00,L8,No issue,0.0,9897,9728,Unknown,Day
2024-08-09 23:17:00,T1,PM,0.0,9383,7981,Diya,Night
2024-04-30 18:45:00,T1,No issue,0.0,1900,1668,Diya,Night
2024-05-15 18:59:00,T1,Breakdown,0.0,7748,7513,Diya,Day
2024-08-16 17:33:00,L8,Changeover,1.0,11371,10349,Diya,Day
2024-03-19 04:12:00,L9,No issue,0.0,6610,6156,Ben,Day
2024-03-17 09:44:00,T2,PM,1.0,6587,6285,Evan,Day
2024-04-02 23:57:00,P1,Breakdown,0.0,11603,10964,Unknown,Night
2024-06-29 23:11:00,T1,Breakdown,1.0,6640,5871,Unknown,Day
2024-08-04 04:33:00,T2,PM,2.0,4409,4242,Ben,Night
2024-07-10 11:22:00,T2,No issue,0.0,10360,10215,Chen,Day
2024-09-04 19:25:00,P1,Breakdown,0.0,7940,7395,Ben,Day
2024-11-20 03:18:00,T1,No issue,0.0,6206,5604,Diya,Day
2024-03-06 23:19:00,T1,Quality stop,1.0,8483,8461,Diya,Day
2024-06-07 12:39:00,P1,No issue,0.0,4889,4316,Diya,Day
2024-08-26 02:59:00,L9,No issue,0.0,434,373,Ben,Day
2024-08-28 06:27:00,T2,No issue,0.0,2959,2639,Chen,Day
2024-02-20 22:43:00,T1,No issue,0.0,4768,4624,Ben,Day
2024-08-27 09:12:00,P1,Changeover,0.0,5785,5383,Ben,Night
2024-08-16 23:55:00,T1,No issue,0.0,11834,11171,Diya,Night
2024-04-29 19:06:00,P1,No issue,0.0,9988,9888,Asha,Day
2024-10-18 21:18:00,L9,Breakdown,1.0,1600,1385,Chen,Day
2024-09-16 06:10:00,L8,PM,1.0,9976,9721,Evan,Night
2024-02-27 23:00:00,L9,No issue,0.0,9496,8870,Diya,Day
2024-12-15 16:33:00,P1,No issue,0.0,2225,2004,Asha,Day
2024-04-17 18:12:00,L8,PM,1.0,6902,6820,Diya,Day
2024-09-22 02:08:00,P1,No issue,0.0,8185,7244,Asha,Day
2024-03-22 13:12:00,L9,No issue,0.0,8311,7120,Diya,Night
2024-12-14 19:10:00,T2,Breakdown,4.0,779,686,Ben,Night
2024-04-27 06:07:00,T1,No issue,0.0,5277,4787,Asha,Day
2024-10-13 07:02:00,T2,No issue,0.0,2280,2055,Diya,Day
2024-10-07 11:35:00,T2,No issue,0.0,8429,8275,Diya,Night
2024-12-04 20:50:00,L8,Quality stop,3.0,3764,3696,Diya,Day
2024-09-02 10:42:00,L8,No issue,0.0,9559,9249,Ben,Night
2024-06-24 02:53:00,L8,Breakdown,1.0,6648,6540,Asha,Day
2024-12-06 19:30:00,T1,No issue,0.0,410,378,Asha,Night
2024-11-09 05:15:00,T1,No issue,0.0,2395,2040,Diya,Night
2024-12-26 17:54:00,L8,PM,2.0,2348,2125,Evan,Night
2024-07-28 18:54:00,L9,No issue,0.0,7930,7190,Evan,Night
2024-07-10 10:58:00,T1,Breakdown,3.0,10989,9666,Diya,Day
2024-05-30 18:58:00,L9,PM,1.0,7715,7206,Ben,Night
2024-11-11 15:59:00,T2,PM,0.0,10896,10565,Chen,Night
2024-12-22 09:27:00,L8,No issue,0.0,9968,9235,Asha,Day
2024-04-07 13:41:00,L8,Quality stop,4.0,5323,5084,Asha,Day
2024-09-14 10:50:00,L9,Breakdown,3.0,8351,7671,Ben,Day
2024-03-11 00:26:00,L9,No issue,0.0,9082,8335,Ben,Night
2024-04-04 18:11:00,P1,Breakdown,0.0,3264,3042,Chen,Day
2024-04-11 09:28:00,P1,No issue,0.0,1033,935,Chen,Night
2024-11-25 03:04:00,L9,Breakdown,0.0,1905,1874,Asha,Day
2024-05-15 10:13:00,T1,Breakdown,0.0,8916,8815,Chen,Night
2024-04-29 06:53:00,T2,No issue,0.0,2837,2603,Asha,Day
2024-02-25 00:09:00,L8,No issue,0.0,1505,1437,Diya,Day
2024-05-15 17:48:00,L9,No issue,0.0,4798,4175,Evan,Night
2024-05-22 18:27:00,P1,No issue,0.0,7646,6627,Diya,Night
2024-02-29 15:34:00,L9,PM,1.0,1261,1132,Asha,Day
2024-12-19 04:17:00,T2,PM,2.0,553,500,Unknown,Day
2024-10-17 15:13:00,L9,Quality stop,1.0,4422,3965,Diya,Day
2024-03-10 21:35:00,L9,No issue,0.0,1680,1582,Diya,Day
2024-01-28 16:45:00,P1,Breakdown,1.0,2567,2418,Ben,Day
2024-08-23 09:22:00,T1,No issue,0.0,1987,1950,Chen,Night
2024-05-11 08:26:00,P1,Changeover,2.0,11792,10663,Diya,Night
2024-01-21 14:39:00,L9,Breakdown,1.0,6322,5901,Asha,Day
2024-10-05 18:23:00,T2,No issue,0.0,6149,5941,Unknown,Night
2024-08-08 17:53:00,L9,No issue,0.0,10445,9488,Chen,Day
2024-11-30 07:13:00,L9,Breakdown,1.0,3585,3473,Chen,Day
2024-06-23 20:43:00,T2,No issue,0.0,935,840,Evan,Night
2024-10-27 05:59:00,T1,No issue,0.0,4547,4131,Diya,Night
2024-08-13 18:55:00,P1,PM,3.0,5845,5457,Diya,Night
2024-12-02 14:45:00,P1,PM,1.0,10472,9164,Asha,Day
2024-08-24 22:50:00,T1,Breakdown,3.0,1160,1021,Diya,Night
2024-09-29 14:36:00,T2,No issue,0.0,6240,5585,Ben,Night
2024-06-16 00:36:00,L9,Quality stop,2.0,8671,8147,Diya,Day
2024-12-23 12:48:00,L9,No issue,0.0,2057,1847,Chen,Night
2024-06-02 07:44:00,L9,No issue,0.0,2961,2857,Evan,Night
2024-06-21 17:03:00,P1,No issue,0.0,4029,3557,Chen,Day
2024-02-12 02:50:00,T2,No issue,0.0,6849,6300,Chen,Day
2024-08-20 00:21:00,L9,No issue,0.0,3165,2806,Asha,Night
2024-01-14 19:51:00,T1,No issue,0.0,6475,5826,Chen,Night
2024-12-24 19:51:00,P1,Changeover,3.0,5252,5194,Asha,Night
2024-11-15 08:27:00,T2,No issue,0.0,7859,7579,Asha,Day
2024-02-17 20:46:00,T1,PM,0.0,3141,2769,Chen,Day
2024-12-18 18:11:00,T1,PM,3.0,11890,11155,Ben,Night
2024-09-11 20:41:00,P1,Quality stop,1.0,5883,5284,Chen,Day
2024-07-10 11:02:00,T2,No issue,0.0,4461,4428,Asha,Night
2024-02-11 13:59:00,T2,No issue,0.0,204,190,Diya,Day
2024-04-19 17:37:00,T1,PM,0.0,11684,10257,Ben,Day
2024-07-06 05:21:00,P1,Changeover,0.0,1054,906,Diya,Night
2024-09-28 21:27:00,T1,Changeover,1.0,8472,8087,Diya,Night
2024-01-08 16:02:00,P1,No issue,0.0,6504,6152,Chen,Day
2024-09-19 16:38:00,T2,No issue,0.0,9613,9329,Diya,Night
2024-07-27 00:20:00,L9,PM,3.0,11957,11680,Diya,Day
2024-05-03 11:14:00,T1,No issue,0.0,2791,2629,Evan,Day
2024-01-23 12:28:00,L9,No issue,0.0,9647,8531,Chen,Day
2024-07-27 23:02:00,L8,Breakdown,0.0,11392,10425,Unknown,Day
2024-10-10 02:40:00,L8,PM,0.0,9669,9184,Diya,Night
2024-02-04 17:04:00,L8,Breakdown,1.0,7465,7078,Chen,Day
2024-09-06 20:02:00,T1,Breakdown,2.0,8719,8134,Chen,Day
2024-04-03 03:40:00,L8,No issue,0.0,973,844,Diya,Day
2024-06-04 01:34:00,L8,Quality stop,1.0,9942,9811,Evan,Day
2024-10-05 04:09:00,T1,Breakdown,1.0,4784,4683,Evan,Day
2024-07-31 02:01:00,L8,No issue,0.0,6519,6309,Chen,Night
2024-04-06 00:47:00,P1,No issue,0.0,3829,3560,Evan,Day
2024-09-20 04:51:00,P1,No issue,0.0,2208,1892,Chen,Day
2024-01-10 10:16:00,L8,No issue,0.0,2169,2120,Asha,Night
2024-05-04 12:12:00,T1,Changeover,0.0,7901,7309,Chen,Day
2024-06-08 05:43:00,T2,No issue,0.0,2867,2855,Evan,Day
2024-06-11 04:25:00,P1,PM,4.0,1735,1518,Asha,Night
2024-12-16 12:31:00,P1,No issue,0.0,10334,9959,Ben,Day
2024-11-21 18:37:00,T2,No issue,0.0,9519,8610,Chen,Day
2024-10-17 14:19:00,P1,No issue,0.0,9420,8730,Ben,Day
2024-12-17 10:22:00,P1,Breakdown,0.0,11653,11643,Ben,Day
2024-02-15 00:38:00,T1,Changeover,0.0,11305,10186,Asha,Night
2024-05-10 04:03:00,P1,No issue,0.0,9059,8913,Ben,Day
2024-12-06 01:50:00,T2,PM,1.0,1876,1624,Evan,Day
2024-09-13 01:36:00,P1,No issue,0.0,9884,9632,Chen,Night
2024-10-01 15:28:00,L9,No issue,0.0,3043,2898,Evan,Day
2024-03-15 21:47:00,T1,Breakdown,0.0,4063,3870,Diya,Night
2024-07-28 21:17:00,T1,PM,0.0,10821,10284,Ben,Day
2024-10-03 19:48:00,T1,No issue,0.0,3285,2816,Diya,Night
2024-08-29 12:34:00,T2,Quality stop,0.0,1851,1698,Unknown,Day
2024-09-07 08:39:00,P1,Breakdown,1.0,10161,9289,Evan,Day
2024-08-25 20:44:00,L9,No issue,0.0,496,425,Chen,Day
2024-06-10 02:26:00,L9,Changeover,0.0,4866,4498,Diya,Night
2024-04-27 08:05:00,L8,PM,4.0,10906,10835,Ben,Day
2024-02-15 01:20:00,L9,Quality stop,1.0,6226,6085,Diya,Day
2024-05-15 21:11:00,L8,No issue,0.0,792,745,Asha,Night
2024-10-07 11:55:00,P1,No issue,0.0,2050,2041,Chen,Day
2024-01-17 05:05:00,T1,PM,0.0,8300,7189,Ben,Night
2024-11-27 02:00:00,P1,No issue,0.0,8040,7331,Ben,Day
2024-02-13 21:48:00,T1,Breakdown,0.0,11232,11136,Diya,Day
